date,open,high,low,close,adj_close,volume
8/26/2003,61.59461212,86.51000214,86.88999939,85.5,86.73000336,2586700
8/27/2003,61.21011734,85.97000122,86.51000214,85.75,86.51000214,1458500
8/28/2003,61.84381104,86.86000061,86.95999908,85.23999786,86.44999695,1741700
8/29/2003,63.00432205,88.48999786,88.59999847,86.75,86.90000153,2374700
9/2/2003,64.39984894,90.44999695,90.62999725,88.54000092,88.54000092,3802000
9/3/2003,64.6632843,90.81999969,91.48999786,90.04000092,90.69999695,3810600
9/4/2003,64.97658539,91.26000214,91.48999786,90.59999847,90.90000153,3691500
9/5/2003,64.7629776,90.95999908,92.22000122,90.33999634,91.26000214,2693200
9/8/2003,65.04064178,91.34999847,91.98000336,90.06999969,91.48000336,4167700
9/9/2003,65.35389709,91.79000092,92.11000061,90.84999847,91.19999695,3078700
9/10/2003,63.6807518,89.44000244,91.20999908,89.31999969,91.19999695,4240700
9/11/2003,63.96552277,89.83999634,90.45999908,88.80999756,89.44000244,3226500
9/12/2003,64.59921265,90.73000336,90.91999817,89.19999695,89.80000305,2838900
9/15/2003,63.50986099,89.19999695,90.73999786,89.19999695,89.93000031,2756500
9/16/2003,64.7416153,90.93000031,91.09999847,89.44999695,89.48000336,3992000
9/17/2003,64.79145813,91,91.98999786,90.40000153,90.69999695,3188300
9/18/2003,66.39342499,93.25,93.48999786,91.05999756,91.69999695,5804300
9/19/2003,66.73517609,93.73000336,93.73999786,92.80000305,93.25,3771500
9/22/2003,65.97335815,92.66000366,93.09999847,92.05999756,92.90000153,3700400
9/23/2003,63.41017532,89.05999756,91.34999847,88.98999786,90.80000305,10655700
9/24/2003,61.10333633,85.81999969,89.06999969,85.70999908,89.06999969,9448500
9/25/2003,60.88969421,85.51999664,86.45999908,85.23000336,85.81999969,5768300
9/26/2003,60.30587769,84.69999695,86.20999908,84.19999695,86.01999664,4020600
9/29/2003,60.51947784,85,85.98999786,84.56999969,85.15000153,4695800
9/30/2003,59.73630524,83.90000153,84.86000061,83.63999939,84.75,5257900
10/1/2003,61.23145294,86,86.12999725,83.90000153,83.90000153,4332500
10/2/2003,61.20298767,85.95999908,86.41000366,85.40000153,86,2957500
10/3/2003,61.70138168,86.66000366,88.11000061,86.23999786,86.23999786,4120100
10/6/2003,61.74413681,86.72000122,88,86.44999695,86.66000366,3215900
10/7/2003,61.82958984,86.83999634,87.31999969,85.83999634,86.72000122,3785600
10/8/2003,61.41659546,86.26000214,87.12000275,85.55000305,86.84999847,2808000
10/9/2003,61.94348526,87,88.44999695,86.80999756,87.68000031,4164200
10/10/2003,61.90073013,86.94000244,87.33000183,86.43000031,87.01000214,2729900
10/13/2003,62.77649689,88.16999817,88.68000031,87.62000275,87.69999695,1987100
10/14/2003,63.11111832,88.63999939,88.76999664,87.08000183,88.16999817,3297900
10/15/2003,63.1894722,88.75,89.62999725,88.55000305,89.44999695,4037000
10/16/2003,62.64833832,87.98999786,88.61000061,87.65000153,88.25,4122900
10/17/2003,62.06448746,87.16999817,88.55000305,86.73000336,88.02999878,3340500
10/20/2003,61.95062637,87.01000214,87.23000336,85.94000244,87,3232600
10/21/2003,62.38490677,87.62000275,88.91000366,87.01999664,87.01999664,3029500
10/22/2003,61.56607819,86.47000122,86.84999847,86.04000092,86.5,3431700
10/23/2003,62.12306595,87,87.91999817,86.01999664,86.22000122,3889600
10/24/2003,61.28050613,85.81999969,87,85.01000214,87,3396700
10/27/2003,62.97279739,88.19000244,88.51999664,86.80000305,87.5,4347800
10/28/2003,65.87187958,92.25,92.25,88.69000244,88.94999695,7022300
10/29/2003,66.15748596,92.65000153,93.16000366,92,92.65000153,5216600
10/30/2003,66.71446991,93.43000031,94,93.16999817,93.44999695,4359700
10/31/2003,67.0500946,93.90000153,94.88999939,93.43000031,93.43000031,3561200
11/3/2003,68.68526459,96.19000244,96.80000305,94.55000305,94.65000153,5128000
11/4/2003,68.51389313,95.94999695,96.19999695,94.70999908,96.19999695,3024200
11/5/2003,68.17114258,95.47000122,96.25,94.26000214,95.94999695,4089800
11/6/2003,68.92803955,96.52999878,96.69000244,94.65000153,95.47000122,3294500
11/7/2003,69.24935913,96.98000336,97.38999939,96.19999695,96.52999878,3537700
11/10/2003,68.60673523,96.08000183,96.98000336,95.58000183,96.98000336,3144100
11/11/2003,68.62099457,96.09999847,96.34999847,95.44999695,96.08999634,1801200
11/12/2003,69.04942322,96.69999695,96.84999847,95.68000031,95.94999695,2237700
11/13/2003,68.56387329,96.01999664,96.70999908,94.51999664,96.70999908,1991600
11/14/2003,66.97864532,93.80000305,96.69000244,93.44999695,96.08999634,3642800
11/17/2003,67.29998016,94.25,94.69999695,93.13999939,93.80999756,3130100
11/18/2003,66.92868805,93.73000336,95.05000305,93.34999847,95,2454400
11/19/2003,67.07151794,93.93000031,94.01999664,93.19999695,93.30000305,2768900
11/20/2003,65.5220108,91.76000214,93.93000031,91.69999695,93.75,3723700
11/21/2003,66.38602448,92.97000122,93.30000305,92.08999634,92.34999847,3075500
11/24/2003,67.77841949,94.91999817,95.08999634,93.5,93.94999695,2544200
11/25/2003,68.72811127,96.25,96.63999939,95.58999634,95.94999695,3013900
11/26/2003,69.0280304,96.66999817,96.69999695,95.37000275,96.48999786,2038900
11/28/2003,68.60673523,96.08000183,97.09999847,95.76000214,96.66999817,1040000
12/1/2003,69.60642242,97.48000336,97.76999664,96.23000336,96.23000336,3381800
12/2/2003,69.54928589,97.40000153,98.75,97.26000214,97.80000305,3055100
12/3/2003,70.89888763,99.29000092,100,97.90000153,98.25,4459800
12/4/2003,70.4989624,98.73000336,99.5,98.31999969,99.37999725,2085400
12/5/2003,69.99909973,98.02999878,99.30999756,97.59999847,98.73000336,2558100
12/8/2003,70.54897308,98.80000305,98.80000305,97.44999695,97.80000305,1822500
12/9/2003,70.12054443,98.19999695,98.90000153,97.59999847,98.80000305,2408100
12/10/2003,69.69207764,97.59999847,99.5,97.23999786,98.19999695,2995400
12/11/2003,70.2204895,98.33999634,99.11000061,97.44999695,97.97000122,2323600
12/12/2003,70.79888916,99.15000153,99.36000061,97.97000122,98.5,1720300
12/15/2003,69.79919434,97.75,100.7799988,97.75,99.93000031,3164600
12/16/2003,69.63495636,97.51999664,98.40000153,96.91000366,97.76000214,3629200
12/17/2003,70.22761536,98.34999847,98.5,96.76999664,97.02999878,4086700
12/18/2003,69.51358032,97.34999847,97.73000336,95.73000336,97,5603100
12/19/2003,68.82094574,96.37999725,97.38999939,95.83999634,97.09999847,5135600
12/22/2003,70.08480835,98.15000153,98.43000031,96.34999847,96.37999725,3618000
12/23/2003,70.1348114,98.22000122,98.80000305,98.15000153,98.33999634,2257200
12/24/2003,69.65639496,97.55000305,97.94999695,97.44999695,97.81999969,985900
12/26/2003,69.93488312,97.94000244,98.43000031,97.55000305,97.55000305,887100
12/29/2003,71.10592651,99.58000183,99.75,98.19999695,98.48000336,2480400
12/30/2003,70.80601501,99.16000366,99.90000153,98.76999664,99.90000153,1768300
12/31/2003,70.4989624,98.73000336,99.58000183,98,99.56999969,2877800
1/2/2004,69.3564682,97.12999725,99.08999634,96.58000183,98.80000305,3042300
1/5/2004,69.39218903,97.18000031,97.94000244,96.15000153,97.30000305,4817700
1/6/2004,68.97801971,96.59999847,97.66999817,96.37999725,97.36000061,4077800
1/7/2004,70.42755127,98.62999725,98.86000061,96.44999695,96.76000214,4457800
1/8/2004,70.51324463,98.75,98.98000336,97.69999695,98.73000336,3687800
1/9/2004,69.62069702,97.5,98.75,97.29000092,98.73999786,3297300
1/12/2004,69.82060242,97.77999878,97.84999847,96.44999695,97.59999847,2844700
1/13/2004,69.74206543,97.66999817,97.94999695,97.04000092,97.84999847,3257500
1/14/2004,70.96313477,99.37999725,99.5,97.45999908,97.5,4243200
1/15/2004,72.21985626,101.1399994,102,99.94999695,100.4000015,8331000
1/16/2004,71.7485733,100.4800034,101.5899963,100.0299988,101.1500015,6035000
1/20/2004,71.69146729,100.4000015,101.5500031,99.59999847,101.1699982,3095900
1/21/2004,72.47692871,101.5,101.5,99.37000275,100.3000031,3296000
1/22/2004,71.89138031,100.6800003,101.8700027,100.4000015,101.0699997,3893900
1/23/2004,71.22563934,99.5,101.0800018,98.79000092,101.0800018,3742700
1/26/2004,73.21567535,102.2799988,102.4899979,99.34999847,99.41999817,4096200
1/27/2004,72.33521271,101.0500031,102.75,100.8000031,102.1900024,3231600
1/28/2004,70.36667633,98.30000305,101.5,97.69999695,101.3000031,4070300
1/29/2004,71.15406036,99.40000153,99.69000244,97.80999756,99.25,3872500
1/30/2004,71.26144409,99.55000305,100.4300003,98.81999969,99.41000366,2982100
2/2/2004,71.44756317,99.80999756,100.4599991,98.47000122,99.23000336,3416300
2/3/2004,72.40680695,101.1500015,101.3600006,99.19999695,99.76999664,3663000
2/4/2004,71.40460205,99.75,101.1999969,99.69999695,101.1500015,3228600
2/5/2004,70.75326538,98.83999634,100.1699982,98.43000031,99.76999664,2803100
2/6/2004,72.5428009,101.3399963,101.5599976,99.13999939,99.29000092,3196000
2/9/2004,72.92218018,101.8700027,102.4700012,100.8700027,101.3399963,2518600
2/10/2004,73.14408112,102.1800003,102.4400024,101.4300003,101.6500015,2557900
2/11/2004,76.65886688,107.0899963,107.2600021,103.4800034,103.5999985,7277700
2/12/2004,76.8807373,107.4000015,107.8000031,106.5,107.3300018,4058900
2/13/2004,75.7712326,105.8499985,107.9000015,105.0299988,107.3499985,4110200
2/17/2004,76.53718567,106.9199982,107.8199997,106.5699997,106.6500015,2640300
2/18/2004,76.52283478,106.9000015,108,106.2799988,107.1600037,2413600
2/19/2004,75.71393585,105.7699966,107.4800034,105.5599976,107.0999985,2114600
2/20/2004,76.25083923,106.5199966,107,105.4000015,106.3499985,2800500
2/23/2004,76.3582077,106.6699982,107.4400024,105.9199982,106.5699997,2724600
2/24/2004,74.67598724,104.3199997,106.1999969,104,105.6500015,3547500
2/25/2004,75.74977875,105.8199997,106,104.4400024,104.5699997,2810400
2/26/2004,76.08618927,106.2900009,106.4899979,104.4899979,105.8300018,2160000
2/27/2004,75.78555298,105.8700027,107.8000031,105.6100006,106.7900009,3598000
3/1/2004,76.8449707,107.3499985,108,106.7099991,107.3000031,2849600
3/2/2004,76.16493988,106.4000015,107.8799973,106.4000015,106.9000015,2993100
3/3/2004,76.24369049,106.5100021,106.7600021,105.5400009,106.4000015,3033000
3/4/2004,77.68252563,108.5199966,108.8499985,106.8300018,107.0299988,3631900
3/5/2004,78.06192017,109.0500031,109.2799988,107.0800018,107.3199997,3893200
3/8/2004,76.8449707,107.3499985,109.2900009,107.1699982,109.0599976,2860100
3/9/2004,75.70676422,105.7600021,107.3499985,105.0500031,107.3499985,3070800
3/10/2004,74.12481689,103.5500031,105.9000015,103.3000031,105.7600021,3450200
3/11/2004,73.72390747,102.9899979,105.1900024,102.8700027,103.5599976,3427600
3/12/2004,75.11264038,104.9300003,105.1200027,103.4199982,104.1500015,3167300
3/15/2004,73.60225677,102.8199997,104.8099976,102.3499985,104.8000031,3343000
3/16/2004,73.77404022,103.0599976,104.7399979,102.2600021,103.5,4360800
3/17/2004,74.45410919,104.0100021,104.5400009,102.4400024,103.5699997,3272900
3/18/2004,74.23217773,103.6999969,104.0800018,102.4000015,103.8499985,3203800
3/19/2004,73.48771667,102.6600037,104.3199997,102.6600037,103.1100006,3018900
3/22/2004,72.51416779,101.3000031,102.1600037,99.83999634,102.1600037,4648000
3/23/2004,72.57861328,101.3899994,103.2699966,101.3899994,103.25,6971100
3/24/2004,71.03955841,99.23999786,101.5999985,98.37999725,101.5,6796300
3/25/2004,72.90786743,101.8499985,101.9800034,99.59999847,100,4840900
3/26/2004,74.26795959,103.75,104.2200012,101.5100021,101.8499985,4545500
3/29/2004,74.60443878,104.2200012,105.0999985,103.5,104.1900024,3612300
3/30/2004,74.63301849,104.2600021,104.6500015,103.3199997,103.6999969,3067700
3/31/2004,74.69746399,104.3499985,104.6600037,103.6900024,104.2699966,2480200
4/1/2004,75.87857819,106,106.0400009,104.2399979,104.2399979,3358700
4/2/2004,75.84281921,105.9499969,107.5,104.8399963,107,3951700
4/5/2004,75.66384888,105.6999969,106.3000031,105.1399994,105.9499969,2880900
4/6/2004,75.57798004,105.5800018,105.9899979,104.6699982,105.6999969,2920000
4/7/2004,75.34174347,105.25,105.7699966,104.7799988,105.3700027,2307100
4/8/2004,75.66384888,105.6999969,106.4800034,105.25,106.4000015,3014400
4/12/2004,75.74977875,105.8199997,106.1399994,105.6999969,105.8000031,1771200
4/13/2004,73.81697845,103.1200027,106.1900024,102.75,105.8199997,3977600
4/14/2004,72.59291077,101.4100037,102.5500031,100.4899979,102,5584300
4/15/2004,72.82199097,101.7300034,102.7300034,100.2300034,101.6500015,3763400
4/16/2004,73.98883057,103.3600006,103.6999969,101.8199997,102.25,3314300
4/19/2004,73.35884094,102.4800034,103.3000031,101.75,103.25,2497200
4/20/2004,71.51918793,99.91000366,103.0699997,99.91000366,102.6500015,2761100
4/21/2004,71.58357239,100,100.6500015,99.15000153,100.25,4035800
4/22/2004,72.87207794,101.8000031,102.3499985,100,100.0100021,3700200
4/23/2004,72.05401611,100.4100037,101.0699997,99.80999756,101.0500031,3034500
4/26/2004,72.58504486,101.1500015,102.2699966,100.9599991,101,2243900
4/27/2004,72.41285706,100.9100037,102.0699997,100.5500031,100.5500031,1888400
4/28/2004,70.6116333,98.40000153,100.25,98.40000153,100.25,3360600
4/29/2004,70.51119232,98.26000214,99.83999634,97.59999847,98.91999817,3899400
4/30/2004,69.42758942,96.75,99,96.30999756,98.51000214,3462600
5/3/2004,69.54959106,96.91999817,97.55999756,96.20999908,96.94999695,3267000
5/4/2004,69.87251282,97.37000275,98.5,96.77999878,97.75,3875200
5/5/2004,68.99707031,96.15000153,98.25,95.73999786,97.5,4822000
5/6/2004,68.27947235,95.15000153,95.54000092,93.83000183,95.15000153,5482900
5/7/2004,66.76529694,93.04000092,95.5,92.87999725,94.5,5480900
5/10/2004,66.09076691,92.09999847,92.12999725,90.08000183,90.75,6861800
5/11/2004,66.81555939,93.11000061,93.11000061,91.62999725,92.25,5288200
5/12/2004,66.67921448,92.91999817,93.06999969,90.23000336,91.84999847,6639300
5/13/2004,67.05954742,93.44999695,94.69000244,92.65000153,93.12000275,4692400
5/14/2004,67.46140289,94.01000214,94.62000275,92.59999847,94.12000275,4569700
5/17/2004,66.50701141,92.68000031,93.19000244,91.44999695,92.80000305,4520600
5/18/2004,66.95904541,93.30999756,94.01000214,92.51999664,93.09999847,3325600
5/19/2004,66.50701141,92.68000031,94.81999969,92.59999847,94.75,4751400
5/20/2004,66.30606842,92.40000153,93.73999786,92.12000275,93.05000305,3904600
5/21/2004,65.83244324,91.73999786,93.25,91.44999695,92.62000275,4060800
5/24/2004,65.82527161,91.73000336,93.12000275,91.34999847,92.44999695,3687700
5/25/2004,66.81555939,93.11000061,93.26000214,90.80000305,91.73000336,3927500
5/26/2004,67.01646423,93.38999939,93.75,92.5,93.02999878,2978600
5/27/2004,66.94470978,93.29000092,94.30000305,92.16000366,94.19999695,4652200
5/28/2004,67.38968658,93.91000366,93.94999695,92.98999786,93.29000092,2425800
6/1/2004,66.7366333,93,93.90000153,91.75,93.80000305,4142600
6/2/2004,65.85399628,91.76999664,93.01000214,91.65000153,93,4320100
6/3/2004,64.978508,90.55000305,91.80000305,90.26999664,91.77999878,4224700
6/4/2004,65.67456055,91.51999664,91.98999786,91.23000336,91.5,3165000
6/7/2004,67.15283203,93.58000183,93.69999695,92.05999756,92.34999847,3493300
6/8/2004,67.45422363,94,94.09999847,92.63999939,93.58000183,2949300
6/9/2004,66.7366333,93,94.06999969,92.37000275,94.01000214,1996500
